,period,TOA,GHI,BHI,DHI,BNI,start,end,DNI,cos_zenith,zenith_rad,zenith_deg,day_of_year,I0n,Kt,Kd,Kn,G0h,k_test,individual_limit_test,night_time_test
7089,2025-01-21T09:00:00.0/2025-01-21T10:00:00.0,701.0707,490.7718,342.9479,147.8239,685.475,2025-01-21 09:00:00,2025-01-21 10:00:00,685.475,0.5003069404427587,1.0468430906248647,59.979690905235906,21,1409.1953835614654,0.6961003635521719,0.3012069968160355,0.4864300635640717,705.0302308356966,Passed,Passed,Passed
7090,2025-01-21T10:00:00.0/2025-01-21T11:00:00.0,853.3284,625.0446,461.0069,164.0376,758.907,2025-01-21 10:00:00,2025-01-21 11:00:00,758.907,0.6074617838549387,0.9179349965884029,52.59380117187111,21,1409.1953835614654,0.7301647025460823,0.2624414321793997,0.5385392322830431,856.0323414983923,Passed,Passed,Passed
7091,2025-01-21T11:00:00.0/2025-01-21T12:00:00.0,932.2278,695.7578,527.0756,168.6822,794.7499,2025-01-21 11:00:00,2025-01-21 12:00:00,794.7499,0.6631968119782085,0.8457143340208277,48.455862013110604,21,1409.1953835614654,0.7444652697312717,0.24244385043186006,0.5639742432248289,934.5738858323725,Passed,Passed,Passed
7092,2025-01-21T12:00:00.0/2025-01-21T13:00:00.0,932.3902,696.7875,532.8529,163.9346,803.3792,2025-01-21 12:00:00,2025-01-21 13:00:00,803.3792,0.6632644957698682,0.8456238978504566,48.450680402233004,21,1409.1953835614654,0.7454909728020207,0.23527201621728286,0.5700978085591057,934.6692655191214,Passed,Passed,Passed
7093,2025-01-21T13:00:00.0/2025-01-21T14:00:00.0,853.8032,627.8289,475.5412,152.2877,782.5495,2025-01-21 13:00:00,2025-01-21 14:00:00,782.5495,0.607681942164681,0.9176578115282951,52.57791963778285,21,1409.1953835614654,0.7331515553605641,0.2425624242528498,0.5553165367475582,856.3425875721339,Passed,Passed,Passed
7094,2025-01-21T14:00:00.0/2025-01-21T15:00:00.0,701.8226,494.7163,359.7713,134.945,718.5327,2025-01-21 14:00:00,2025-01-21 15:00:00,718.5327,0.5007027515936296,1.0463858932881023,59.953495427434795,21,1409.1953835614654,0.7011404611975788,0.2727724960750232,0.5098886274975222,705.588006082266,Passed,Passed,Passed
7095,2025-01-21T15:00:00.0/2025-01-21T16:00:00.0,486.8074,311.2906,204.0948,107.1958,581.4996,2025-01-21 15:00:00,2025-01-21 16:00:00,581.4996,0.3509801210525338,1.21217871853157,69.45272458743551,21,1409.1953835614654,0.6293790395389767,0.3443592578767236,0.4126465405601696,494.59956630907493,Passed,Passed,Passed
7096,2025-01-21T16:00:00.0/2025-01-21T17:00:00.0,223.4138,110.8887,53.8922,56.9965,297.5913,2025-01-21 16:00:00,2025-01-21 17:00:00,297.5913,0.18109467581881594,1.3886969095130193,79.56647193795679,21,1409.1953835614654,0.43452062749008824,0.5139973685325917,0.21117816838705236,255.19778115143558,Passed,Passed,Passed
7097,2025-01-21T17:00:00.0/2025-01-21T18:00:00.0,10.7534,2.9899,0.3507,2.6393,7.8606,2025-01-21 17:00:00,2025-01-21 18:00:00,7.8606,0.04460219321680279,1.5261793320530177,87.44363450673295,21,1409.1953835614654,0.04756957120274605,0.8827385531288672,0.005578076746273375,62.853204777834996,Passed,Passed,Failed
7098,2025-01-21T18:00:00.0/2025-01-21T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 18:00:00,2025-01-21 19:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7099,2025-01-21T19:00:00.0/2025-01-21T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 19:00:00,2025-01-21 20:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7100,2025-01-21T20:00:00.0/2025-01-21T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 20:00:00,2025-01-21 21:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7101,2025-01-21T21:00:00.0/2025-01-21T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 21:00:00,2025-01-21 22:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7102,2025-01-21T22:00:00.0/2025-01-21T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 22:00:00,2025-01-21 23:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7103,2025-01-21T23:00:00.0/2025-01-22T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-21 23:00:00,2025-01-22 00:00:00,0.0,,,,21,1409.1953835614654,,,0.0,,Failed,Passed,Failed
7104,2025-01-22T00:00:00.0/2025-01-22T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 00:00:00,2025-01-22 01:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7105,2025-01-22T01:00:00.0/2025-01-22T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 01:00:00,2025-01-22 02:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7106,2025-01-22T02:00:00.0/2025-01-22T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 02:00:00,2025-01-22 03:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7107,2025-01-22T03:00:00.0/2025-01-22T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 03:00:00,2025-01-22 04:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7108,2025-01-22T04:00:00.0/2025-01-22T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 04:00:00,2025-01-22 05:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7109,2025-01-22T05:00:00.0/2025-01-22T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 05:00:00,2025-01-22 06:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7110,2025-01-22T06:00:00.0/2025-01-22T07:00:00.0,11.1946,3.1075,0.3441,2.7633,7.7062,2025-01-22 06:00:00,2025-01-22 07:00:00,7.7062,0.04466533440606263,1.5261161278755369,87.4400131741157,22,1408.9144982098085,0.04938054846124138,0.8892357200321802,0.005469600894725431,62.92963721209102,Passed,Passed,Failed
7111,2025-01-22T07:00:00.0/2025-01-22T08:00:00.0,225.3277,110.6688,51.5272,59.1416,281.8066,2025-01-22 07:00:00,2025-01-22 08:00:00,281.8066,0.18284596599227984,1.3869158831090296,79.46442664180681,22,1408.9144982098085,0.42959100511971066,0.5344017464723572,0.20001682171492197,257.61433242570064,Passed,Passed,Passed
7112,2025-01-22T08:00:00.0/2025-01-22T09:00:00.0,489.2095,309.564,195.8642,113.6998,555.291,2025-01-22 08:00:00,2025-01-22 09:00:00,555.291,0.35272352694353054,1.2103162158733891,69.34601104578985,22,1408.9144982098085,0.6229187208331242,0.36729012417464557,0.3941268265076146,496.9572909704382,Passed,Passed,Passed
7113,2025-01-22T09:00:00.0/2025-01-22T10:00:00.0,704.7198,491.2008,344.2863,146.9145,684.7335,2025-01-22 09:00:00,2025-01-22 10:00:00,684.7335,0.5028033534214406,1.0439574812983292,59.81435766950183,22,1408.9144982098085,0.6933879048306356,0.2990925503378659,0.48600074800141135,708.406934383978,Passed,Passed,Passed
7114,2025-01-22T10:00:00.0/2025-01-22T11:00:00.0,857.1712,623.1558,455.9954,167.1604,747.2697,2025-01-22 10:00:00,2025-01-22 11:00:00,747.2697,0.6102152944244896,0.9144640087587449,52.39492821849043,22,1408.9144982098085,0.7248179078437654,0.26824816522609596,0.5303868339416579,859.7411753440304,Passed,Passed,Passed
7115,2025-01-22T11:00:00.0/2025-01-22T12:00:00.0,936.1726,689.8071,510.1622,179.6449,765.96,2025-01-22 11:00:00,2025-01-22 12:00:00,765.96,0.6660428743015301,0.8419052629460142,48.23761831665843,22,1408.9144982098085,0.7350905430900657,0.26042773407232256,0.543652578615127,938.3974620327588,Passed,Passed,Passed
7116,2025-01-22T12:00:00.0/2025-01-22T13:00:00.0,936.3384,684.9894,499.0432,185.9461,749.0068,2025-01-22 12:00:00,2025-01-22 13:00:00,749.0068,0.6662733903083391,0.8415961817498426,48.21990926859094,22,1408.9144982098085,0.7297040288027435,0.2714583612534734,0.5316197689438935,938.7222393768214,Passed,Passed,Passed
7117,2025-01-22T13:00:00.0/2025-01-22T14:00:00.0,857.6561,610.4978,427.554,182.9438,699.9113,2025-01-22 13:00:00,2025-01-22 14:00:00,699.9113,0.6108688343794421,0.9136388151354934,52.347648106597006,22,1408.9144982098085,0.709335174918567,0.29966332393007805,0.4967734386219459,860.6619572617223,Passed,Passed,Passed
7118,2025-01-22T14:00:00.0/2025-01-22T15:00:00.0,705.4883,468.2094,294.5778,173.6316,583.1018,2025-01-22 14:00:00,2025-01-22 15:00:00,583.1018,0.5051910318232598,1.0411930198975943,59.655965698612896,22,1408.9144982098085,0.657809071071178,0.3708417643900357,0.413865994523372,711.7709691013634,Passed,Passed,Passed
7119,2025-01-22T15:00:00.0/2025-01-22T16:00:00.0,490.2068,276.5194,134.2222,142.2973,374.6404,2025-01-22 15:00:00,2025-01-22 16:00:00,374.6404,0.35826915623622013,1.2043830036854883,69.00606302846755,22,1408.9144982098085,0.5478120067870966,0.5146015071636927,0.26590712245208964,504.77060848260555,Passed,Passed,Passed
7120,2025-01-22T16:00:00.0/2025-01-22T17:00:00.0,226.4861,90.3844,23.9363,66.4481,124.736,2025-01-22 16:00:00,2025-01-22 17:00:00,124.736,0.1918956836839405,1.3777029621952053,78.93656515645687,22,1408.9144982098085,0.3343055871984972,0.7351722199848646,0.08853340650443427,270.36461088618717,Passed,Passed,Passed
7121,2025-01-22T17:00:00.0/2025-01-22T18:00:00.0,11.5026,2.6786,0.0877,2.5909,1.9103,2025-01-22 17:00:00,2025-01-22 18:00:00,1.9103,0.04590901952572888,1.5248711653553053,87.36868207605447,22,1408.9144982098085,0.04141190495907331,0.9672590159038303,0.0013558665216571062,64.6818832083966,Passed,Passed,Failed
7122,2025-01-22T18:00:00.0/2025-01-22T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 18:00:00,2025-01-22 19:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7123,2025-01-22T19:00:00.0/2025-01-22T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 19:00:00,2025-01-22 20:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7124,2025-01-22T20:00:00.0/2025-01-22T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 20:00:00,2025-01-22 21:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7125,2025-01-22T21:00:00.0/2025-01-22T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 21:00:00,2025-01-22 22:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7126,2025-01-22T22:00:00.0/2025-01-22T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 22:00:00,2025-01-22 23:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7127,2025-01-22T23:00:00.0/2025-01-23T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-22 23:00:00,2025-01-23 00:00:00,0.0,,,,22,1408.9144982098085,,,0.0,,Failed,Passed,Failed
7128,2025-01-23T00:00:00.0/2025-01-23T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 00:00:00,2025-01-23 01:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7129,2025-01-23T01:00:00.0/2025-01-23T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 01:00:00,2025-01-23 02:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7130,2025-01-23T02:00:00.0/2025-01-23T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 02:00:00,2025-01-23 03:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7131,2025-01-23T03:00:00.0/2025-01-23T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 03:00:00,2025-01-23 04:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7132,2025-01-23T04:00:00.0/2025-01-23T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 04:00:00,2025-01-23 05:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7133,2025-01-23T05:00:00.0/2025-01-23T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 05:00:00,2025-01-23 06:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7134,2025-01-23T06:00:00.0/2025-01-23T07:00:00.0,11.9915,2.5254,0.0215,2.5039,0.434,2025-01-23 06:00:00,2025-01-23 07:00:00,0.434,0.049539170506912616,1.5212368712888318,87.1604523645361,23,1408.6211926877431,0.03618988705060997,0.9914864971885642,0.0003081027051509136,69.78192544420872,Passed,Passed,Failed
7135,2025-01-23T07:00:00.0/2025-01-23T08:00:00.0,228.4477,77.192,8.7691,68.4229,44.6777,2025-01-23 07:00:00,2025-01-23 08:00:00,44.6777,0.19627465155995036,1.3732391086654094,78.680805188835,23,1408.6211926877431,0.27919900118174185,0.8863988496217226,0.03171732771871192,276.47663377474845,Passed,Passed,Passed
7136,2025-01-23T08:00:00.0/2025-01-23T09:00:00.0,492.6652,232.0912,55.1361,176.9552,152.4917,2025-01-23 08:00:00,2025-01-23 09:00:00,152.4917,0.36156721972408984,1.200848037985856,68.8035244131551,23,1408.6211926877431,0.4556961990957969,0.7624382139434843,0.10825600295636308,509.3112482845387,Passed,Passed,Passed
7137,2025-01-23T09:00:00.0/2025-01-23T10:00:00.0,708.4504,400.036,132.7075,267.3285,261.0997,2025-01-23 09:00:00,2025-01-23 10:00:00,261.0997,0.5082637015668727,1.0376288737569257,59.45175516718475,23,1408.6211926877431,0.558747718749407,0.668261106500415,0.1853583499633456,715.9510215010154,Passed,Passed,Passed
7138,2025-01-23T10:00:00.0/2025-01-23T11:00:00.0,861.0973,534.7314,214.3012,320.4302,348.8324,2025-01-23 10:00:00,2025-01-23 11:00:00,348.8324,0.6143385763478392,0.9092488952111598,52.0961242225323,23,1408.6211926877431,0.6179220345777264,0.5992358032462654,0.24764102784397596,865.3703381291833,Passed,Passed,Passed
7139,2025-01-23T11:00:00.0/2025-01-23T12:00:00.0,940.2016,611.1343,275.1812,335.9531,411.148,2025-01-23 11:00:00,2025-01-23 12:00:00,411.148,0.6692996196017007,0.8375305879128604,47.98696790051746,23,1408.6211926877431,0.6482191589426813,0.5497205769664704,0.2918797488879904,942.7896284288004,Passed,Passed,Passed
7140,2025-01-23T12:00:00.0/2025-01-23T13:00:00.0,940.3708,618.2402,294.129,324.1112,439.5881,2025-01-23 12:00:00,2025-01-23 13:00:00,439.5881,0.6691013701235314,0.8377973814956667,48.00225404681344,23,1408.6211926877431,0.6559505546786274,0.5242480188121057,0.3120697759496551,942.510370012412,Passed,Passed,Passed
7141,2025-01-23T13:00:00.0/2025-01-23T14:00:00.0,861.5925,556.0497,266.4592,289.5905,434.3332,2025-01-23 13:00:00,2025-01-23 14:00:00,434.3332,0.6134902881013932,0.9103235314259542,52.157696342151944,23,1408.6211926877431,0.6434454004091869,0.5207996695259435,0.30833924851809397,864.1754213277316,Passed,Passed,Passed
7142,2025-01-23T14:00:00.0/2025-01-23T15:00:00.0,709.2357,429.0228,191.4422,237.5806,377.2954,2025-01-23 14:00:00,2025-01-23 15:00:00,377.2954,0.5074066633200406,1.03862374761994,59.508757240683344,23,1408.6211926877431,0.6002469870280391,0.5537715011882818,0.26784731193777883,714.7437792635837,Passed,Passed,Passed
7143,2025-01-23T15:00:00.0/2025-01-23T16:00:00.0,493.6853,257.1588,93.1015,164.0573,259.0582,2025-01-23 15:00:00,2025-01-23 16:00:00,259.0582,0.359384493523077,1.2031880900127527,68.93759951813733,23,1408.6211926877431,0.507981431882009,0.6379610575255446,0.18390906039522215,506.2366138999572,Passed,Passed,Passed
7144,2025-01-23T16:00:00.0/2025-01-23T17:00:00.0,229.6343,87.5485,18.5784,68.97,96.4326,2025-01-23 16:00:00,2025-01-23 17:00:00,96.4326,0.19265787710794904,1.376926276363694,78.89206433630366,23,1408.6211926877431,0.3226024943409573,0.7877919096272351,0.06845885927358523,271.3819686324878,Passed,Passed,Passed
7145,2025-01-23T17:00:00.0/2025-01-23T18:00:00.0,12.34,2.8551,0.0815,2.7736,1.7299,2025-01-23 17:00:00,2025-01-23 18:00:00,1.7299,0.04711254985837339,1.5236663310630973,87.29965015609832,23,1408.6211926877431,0.04302199009105697,0.9714545900318727,0.0012280803447939296,66.36373617206269,Passed,Passed,Failed
7146,2025-01-23T18:00:00.0/2025-01-23T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 18:00:00,2025-01-23 19:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7147,2025-01-23T19:00:00.0/2025-01-23T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 19:00:00,2025-01-23 20:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7148,2025-01-23T20:00:00.0/2025-01-23T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 20:00:00,2025-01-23 21:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7149,2025-01-23T21:00:00.0/2025-01-23T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 21:00:00,2025-01-23 22:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7150,2025-01-23T22:00:00.0/2025-01-23T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 22:00:00,2025-01-23 23:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7151,2025-01-23T23:00:00.0/2025-01-24T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-23 23:00:00,2025-01-24 00:00:00,0.0,,,,23,1408.6211926877431,,,0.0,,Failed,Passed,Failed
7152,2025-01-24T00:00:00.0/2025-01-24T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 00:00:00,2025-01-24 01:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7153,2025-01-24T01:00:00.0/2025-01-24T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 01:00:00,2025-01-24 02:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7154,2025-01-24T02:00:00.0/2025-01-24T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 02:00:00,2025-01-24 03:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7155,2025-01-24T03:00:00.0/2025-01-24T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 03:00:00,2025-01-24 04:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7156,2025-01-24T04:00:00.0/2025-01-24T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 04:00:00,2025-01-24 05:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7157,2025-01-24T05:00:00.0/2025-01-24T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 05:00:00,2025-01-24 06:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7158,2025-01-24T06:00:00.0/2025-01-24T07:00:00.0,12.8211,3.6994,0.5662,3.1332,12.0255,2025-01-24 06:00:00,2025-01-24 07:00:00,12.0255,0.04708328136044238,1.5236956320770259,87.30132898053188,24,1408.3155539080255,0.055791057584057266,0.8469481537546629,0.008538924367219878,66.30811746893883,Passed,Passed,Failed
7159,2025-01-24T07:00:00.0/2025-01-24T08:00:00.0,231.6424,116.4863,58.161,58.3253,313.898,2025-01-24 07:00:00,2025-01-24 08:00:00,313.898,0.18528630319403117,1.384433124455041,79.32217504938369,24,1408.3155539080255,0.4464075782339029,0.500705233147589,0.22288896769544597,260.9415827142724,Passed,Passed,Passed
7160,2025-01-24T08:00:00.0/2025-01-24T09:00:00.0,496.1984,319.3337,209.3354,109.9984,585.4691,2025-01-24 08:00:00,2025-01-24 09:00:00,585.4691,0.3575514062142648,1.2051516735121022,69.05010456537158,24,1408.3155539080255,0.6341708663995703,0.34446223495985545,0.4157229524131464,503.54520669323574,Passed,Passed,Passed
7161,2025-01-24T09:00:00.0/2025-01-24T10:00:00.0,712.2609,504.5155,362.7477,141.7678,713.6586,2025-01-24 09:00:00,2025-01-24 10:00:00,713.6586,0.5082930409582397,1.0375948054388766,59.44980319634543,24,1408.3155539080255,0.7047910392367993,0.280997907893811,0.5067462317089538,715.8369955246981,Passed,Passed,Passed
7162,2025-01-24T10:00:00.0/2025-01-24T11:00:00.0,865.1048,639.4655,478.0304,161.4351,775.928,2025-01-24 10:00:00,2025-01-24 11:00:00,775.928,0.6160757183656216,0.9070454210544469,51.969874453086504,24,1408.3155539080255,0.7370264108222645,0.2524531816024477,0.5509617484851512,867.6290165593651,Passed,Passed,Passed
7163,2025-01-24T11:00:00.0/2025-01-24T12:00:00.0,944.3128,709.3701,537.1674,172.2028,799.2199,2025-01-24 11:00:00,2025-01-24 12:00:00,799.2199,0.6721145206719702,0.8337354926855052,47.769524961139766,24,1408.3155539080255,0.7494274993566968,0.2427545226391696,0.5675005844976954,946.5493334697728,Passed,Passed,Passed
7164,2025-01-24T12:00:00.0/2025-01-24T13:00:00.0,944.4854,707.7785,532.757,175.0216,792.4587,2025-01-24 12:00:00,2025-01-24 13:00:00,792.4587,0.6722834893477729,0.8335072709047439,47.75644881630918,24,1408.3155539080255,0.7475580882569899,0.24728301297651736,0.5626996718178361,946.787294684029,Passed,Passed,Passed
7165,2025-01-24T13:00:00.0/2025-01-24T14:00:00.0,865.61,635.0394,465.646,169.3934,755.1918,2025-01-24 13:00:00,2025-01-24 14:00:00,755.1918,0.6165930297442318,0.9063885048070532,51.93223592461728,24,1408.3155539080255,0.7313109639155121,0.2667447090684452,0.5362376336073046,868.3575542200755,Passed,Passed,Passed
7166,2025-01-24T14:00:00.0/2025-01-24T15:00:00.0,713.0624,499.5555,349.4804,150.0751,686.7478,2025-01-24 14:00:00,2025-01-24 15:00:00,686.7478,0.5088919105383374,1.0368992601686553,59.40995138790146,24,1408.3155539080255,0.6970408357344782,0.300417270953878,0.4876377301197159,716.680392869112,Passed,Passed,Passed
7167,2025-01-24T15:00:00.0/2025-01-24T16:00:00.0,497.2406,315.9698,201.4237,114.5461,562.0585,2025-01-24 15:00:00,2025-01-24 16:00:00,562.0585,0.3583678567266575,1.20427728329831,69.00000569647375,24,1408.3155539080255,0.6260608552020683,0.36252230434680777,0.3990998313128813,504.6950266488346,Passed,Passed,Passed
7168,2025-01-24T16:00:00.0/2025-01-24T17:00:00.0,232.8565,115.6207,56.2192,59.4015,302.5312,2025-01-24 16:00:00,2025-01-24 17:00:00,302.5312,0.1858294285019198,1.383880400163971,79.29050628027102,24,1408.3155539080255,0.44179533657421866,0.513761809087819,0.21481776520928617,261.706474533093,Passed,Passed,Passed
7169,2025-01-24T17:00:00.0/2025-01-24T18:00:00.0,13.2183,3.7959,0.5772,3.2188,12.052,2025-01-24 17:00:00,2025-01-24 18:00:00,12.052,0.04788416860272156,1.5228938404015613,87.25538970147903,24,1408.3155539080255,0.056288909578761634,0.847967543928976,0.008557741172818925,67.4360194291671,Passed,Passed,Failed
7170,2025-01-24T18:00:00.0/2025-01-24T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 18:00:00,2025-01-24 19:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7171,2025-01-24T19:00:00.0/2025-01-24T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 19:00:00,2025-01-24 20:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7172,2025-01-24T20:00:00.0/2025-01-24T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 20:00:00,2025-01-24 21:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7173,2025-01-24T21:00:00.0/2025-01-24T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 21:00:00,2025-01-24 22:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7174,2025-01-24T22:00:00.0/2025-01-24T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 22:00:00,2025-01-24 23:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7175,2025-01-24T23:00:00.0/2025-01-25T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-24 23:00:00,2025-01-25 00:00:00,0.0,,,,24,1408.3155539080255,,,0.0,,Failed,Passed,Failed
7176,2025-01-25T00:00:00.0/2025-01-25T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-25 00:00:00,2025-01-25 01:00:00,0.0,,,,25,1407.9976724380222,,,0.0,,Failed,Passed,Failed
7177,2025-01-25T01:00:00.0/2025-01-25T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-25 01:00:00,2025-01-25 02:00:00,0.0,,,,25,1407.9976724380222,,,0.0,,Failed,Passed,Failed
7178,2025-01-25T02:00:00.0/2025-01-25T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-25 02:00:00,2025-01-25 03:00:00,0.0,,,,25,1407.9976724380222,,,0.0,,Failed,Passed,Failed
7179,2025-01-25T03:00:00.0/2025-01-25T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-25 03:00:00,2025-01-25 04:00:00,0.0,,,,25,1407.9976724380222,,,0.0,,Failed,Passed,Failed
7180,2025-01-25T04:00:00.0/2025-01-25T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2025-01-25 04:00:00,2025-01-25 05:00:00,0.0,,,,25,1407.9976724380222,,,0.0,,Failed,Passed,Failed
